State,County,Domain Category,Value
COLORADO,MONTEZUMA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
COLORADO,MONTEZUMA,INVENTORY OF MILK COWS: (10 TO 19 HEAD),3
COLORADO,MONTROSE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
COLORADO,MONTROSE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
COLORADO,SAN MIGUEL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
CONNECTICUT,FAIRFIELD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),7
CONNECTICUT,HARTFORD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
CONNECTICUT,HARTFORD,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
CONNECTICUT,HARTFORD,INVENTORY OF MILK COWS: (20 TO 49 HEAD),4
CONNECTICUT,HARTFORD,INVENTORY OF MILK COWS: (50 TO 99 HEAD),6
CONNECTICUT,LITCHFIELD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),22
CONNECTICUT,LITCHFIELD,INVENTORY OF MILK COWS: (10 TO 19 HEAD),4
CONNECTICUT,LITCHFIELD,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
CONNECTICUT,LITCHFIELD,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
CONNECTICUT,LITCHFIELD,INVENTORY OF MILK COWS: (200 TO 499 HEAD),5
CONNECTICUT,LITCHFIELD,INVENTORY OF MILK COWS: (50 TO 99 HEAD),4
CONNECTICUT,LITCHFIELD,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
CONNECTICUT,MIDDLESEX,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
CONNECTICUT,NEW HAVEN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
CONNECTICUT,NEW HAVEN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
CONNECTICUT,NEW HAVEN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),3
CONNECTICUT,NEW LONDON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),11
CONNECTICUT,NEW LONDON,INVENTORY OF MILK COWS: (100 TO 199 HEAD),7
CONNECTICUT,NEW LONDON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),5
CONNECTICUT,NEW LONDON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),3
CONNECTICUT,NEW LONDON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),4
CONNECTICUT,NEW LONDON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
CONNECTICUT,TOLLAND,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
CONNECTICUT,TOLLAND,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
CONNECTICUT,TOLLAND,INVENTORY OF MILK COWS: (200 TO 499 HEAD),4
CONNECTICUT,TOLLAND,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
CONNECTICUT,TOLLAND,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
CONNECTICUT,WINDHAM,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
CONNECTICUT,WINDHAM,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
CONNECTICUT,WINDHAM,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
CONNECTICUT,WINDHAM,INVENTORY OF MILK COWS: (20 TO 49 HEAD),6
CONNECTICUT,WINDHAM,INVENTORY OF MILK COWS: (200 TO 499 HEAD),5
CONNECTICUT,WINDHAM,INVENTORY OF MILK COWS: (50 TO 99 HEAD),4
CONNECTICUT,WINDHAM,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
DELAWARE,KENT,INVENTORY OF MILK COWS: (1 TO 9 HEAD),19
DELAWARE,KENT,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
DELAWARE,KENT,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
DELAWARE,KENT,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
DELAWARE,KENT,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
DELAWARE,NEW CASTLE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
DELAWARE,NEW CASTLE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
DELAWARE,NEW CASTLE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
DELAWARE,NEW CASTLE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
DELAWARE,NEW CASTLE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
DELAWARE,SUSSEX,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
DELAWARE,SUSSEX,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
DELAWARE,SUSSEX,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
DELAWARE,SUSSEX,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
FLORIDA,ALACHUA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
FLORIDA,ALACHUA,INVENTORY OF MILK COWS: (10 TO 19 HEAD),4
FLORIDA,ALACHUA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
FLORIDA,ALACHUA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
FLORIDA,BRADFORD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
FLORIDA,CITRUS,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
FLORIDA,CLAY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
FLORIDA,GILCHRIST,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
FLORIDA,GILCHRIST,INVENTORY OF MILK COWS: (500 OR MORE HEAD),4
FLORIDA,HERNANDO,INVENTORY OF MILK COWS: (1 TO 9 HEAD),10
FLORIDA,HILLSBOROUGH,INVENTORY OF MILK COWS: (1 TO 9 HEAD),20
FLORIDA,LAKE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),7
FLORIDA,LEVY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
FLORIDA,MARION,INVENTORY OF MILK COWS: (1 TO 9 HEAD),22
FLORIDA,ORANGE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
FLORIDA,OSCEOLA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
FLORIDA,PASCO,INVENTORY OF MILK COWS: (1 TO 9 HEAD),10
FLORIDA,POLK,INVENTORY OF MILK COWS: (1 TO 9 HEAD),17
FLORIDA,POLK,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
FLORIDA,PUTNAM,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
FLORIDA,PUTNAM,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
FLORIDA,SEMINOLE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
FLORIDA,SUMTER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),13
FLORIDA,SUMTER,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
FLORIDA,UNION,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
FLORIDA,VOLUSIA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),16
FLORIDA,COLUMBIA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
FLORIDA,COLUMBIA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
FLORIDA,DUVAL,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
FLORIDA,HAMILTON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
FLORIDA,LAFAYETTE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
FLORIDA,LAFAYETTE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
FLORIDA,LAFAYETTE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
FLORIDA,MADISON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
FLORIDA,MADISON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
FLORIDA,NASSAU,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
FLORIDA,NASSAU,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
FLORIDA,SUWANNEE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
FLORIDA,SUWANNEE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
FLORIDA,SUWANNEE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),4
FLORIDA,CALHOUN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
FLORIDA,ESCAMBIA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
FLORIDA,GADSDEN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
FLORIDA,HOLMES,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
FLORIDA,HOLMES,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
FLORIDA,JACKSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
FLORIDA,JACKSON,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
FLORIDA,JACKSON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
FLORIDA,JACKSON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
FLORIDA,JEFFERSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
FLORIDA,JEFFERSON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
FLORIDA,JEFFERSON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
FLORIDA,OKALOOSA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
FLORIDA,SANTA ROSA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),7
FLORIDA,WALTON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
FLORIDA,WASHINGTON,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
FLORIDA,BROWARD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
FLORIDA,CHARLOTTE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),7
FLORIDA,DE SOTO,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
FLORIDA,DE SOTO,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
FLORIDA,DE SOTO,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
FLORIDA,DE SOTO,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
FLORIDA,GLADES,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
FLORIDA,GLADES,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
FLORIDA,HARDEE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
FLORIDA,HARDEE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
FLORIDA,HIGHLANDS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
FLORIDA,HIGHLANDS,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
FLORIDA,HIGHLANDS,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
FLORIDA,LEE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
FLORIDA,MANATEE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
FLORIDA,MARTIN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),11
FLORIDA,MARTIN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
FLORIDA,MIAMI-DADE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),19
FLORIDA,MIAMI-DADE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),3
FLORIDA,OKEECHOBEE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),9
FLORIDA,OKEECHOBEE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
FLORIDA,OKEECHOBEE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),9
FLORIDA,PALM BEACH,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
FLORIDA,PALM BEACH,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
FLORIDA,ST. LUCIE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
GEORGIA,BLECKLEY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,BUTTS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,CRAWFORD,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
GEORGIA,DODGE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,GREENE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,GREENE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
GEORGIA,GREENE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
GEORGIA,HANCOCK,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
GEORGIA,HANCOCK,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
GEORGIA,HOUSTON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
GEORGIA,JASPER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,JOHNSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,JONES,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
GEORGIA,LAURENS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,LAURENS,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
GEORGIA,MONTGOMERY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
GEORGIA,MORGAN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
GEORGIA,MORGAN,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
GEORGIA,MORGAN,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
GEORGIA,MORGAN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
GEORGIA,MORGAN,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
GEORGIA,PULASKI,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
GEORGIA,PUTNAM,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,PUTNAM,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
GEORGIA,PUTNAM,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
GEORGIA,PUTNAM,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
GEORGIA,PUTNAM,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
GEORGIA,TALIAFERRO,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,TALIAFERRO,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
GEORGIA,WASHINGTON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
GEORGIA,WILKINSON,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
GEORGIA,WILKINSON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
GEORGIA,BULLOCH,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
GEORGIA,BURKE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,BURKE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
GEORGIA,BURKE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
GEORGIA,BURKE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),4
GEORGIA,BURKE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),5
GEORGIA,CANDLER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,COLUMBIA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,COLUMBIA,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
GEORGIA,EFFINGHAM,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
GEORGIA,GLASCOCK,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,JEFFERSON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
GEORGIA,JEFFERSON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
GEORGIA,JENKINS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,JENKINS,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
GEORGIA,MCDUFFIE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,MCDUFFIE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
GEORGIA,WARREN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,CHEROKEE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,DAWSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,DAWSON,INVENTORY OF MILK COWS: (10 TO 19 HEAD),3
GEORGIA,FANNIN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
GEORGIA,FORSYTH,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
GEORGIA,GILMER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,GILMER,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
GEORGIA,HALL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
GEORGIA,JACKSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
GEORGIA,LUMPKIN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
GEORGIA,OCONEE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
GEORGIA,PICKENS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
GEORGIA,TOWNS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,UNION,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,WHITE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
GEORGIA,BANKS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,BANKS,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
GEORGIA,BANKS,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
GEORGIA,ELBERT,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
GEORGIA,FRANKLIN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),9
GEORGIA,FRANKLIN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
GEORGIA,FRANKLIN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
GEORGIA,HABERSHAM,INVENTORY OF MILK COWS: (1 TO 9 HEAD),7
GEORGIA,HABERSHAM,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
GEORGIA,HART,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,HART,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
GEORGIA,MADISON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,MADISON,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
GEORGIA,MADISON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
GEORGIA,MADISON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
GEORGIA,OGLETHORPE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,OGLETHORPE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
GEORGIA,RABUN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,STEPHENS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,STEPHENS,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
GEORGIA,WILKES,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
GEORGIA,WILKES,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
GEORGIA,BARTOW,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,CATOOSA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,CATOOSA,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
GEORGIA,CHATTOOGA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,DADE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,FLOYD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),7
GEORGIA,FLOYD,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
GEORGIA,GORDON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
GEORGIA,GORDON,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
GEORGIA,PAULDING,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,POLK,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
GEORGIA,WALKER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
GEORGIA,WALKER,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
GEORGIA,WALKER,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
GEORGIA,WHITFIELD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,WHITFIELD,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
GEORGIA,BERRIEN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,BERRIEN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
GEORGIA,BERRIEN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
GEORGIA,BROOKS,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
GEORGIA,COFFEE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,COLQUITT,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,CRISP,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,DOOLY,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
GEORGIA,IRWIN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,IRWIN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
GEORGIA,LANIER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,TIFT,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,TIFT,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
GEORGIA,WILCOX,INVENTORY OF MILK COWS: (10 TO 19 HEAD),3
GEORGIA,WILCOX,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
GEORGIA,WORTH,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
GEORGIA,APPLING,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,APPLING,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
GEORGIA,BRANTLEY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,BRANTLEY,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
GEORGIA,CAMDEN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,CAMDEN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
GEORGIA,EVANS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,LIBERTY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,PIERCE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,TATTNALL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,TATTNALL,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
GEORGIA,WARE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,WAYNE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,CLAY,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
GEORGIA,DECATUR,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
GEORGIA,GRADY,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
GEORGIA,LEE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
GEORGIA,MILLER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,MITCHELL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,MITCHELL,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
GEORGIA,MITCHELL,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
GEORGIA,QUITMAN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,SEMINOLE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
GEORGIA,SUMTER,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
GEORGIA,SUMTER,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
GEORGIA,TERRELL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,THOMAS,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
GEORGIA,CARROLL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),9
GEORGIA,CARROLL,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
GEORGIA,DOUGLAS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
GEORGIA,DOUGLAS,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
GEORGIA,DOUGLAS,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
GEORGIA,HARALSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
GEORGIA,HARALSON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),4
GEORGIA,HARRIS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,HARRIS,INVENTORY OF MILK COWS: (10 TO 19 HEAD),3
GEORGIA,HEARD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,HEARD,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
GEORGIA,HENRY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
GEORGIA,LAMAR,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,LAMAR,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
GEORGIA,MACON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,MACON,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
GEORGIA,MACON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
GEORGIA,MACON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
GEORGIA,MACON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),3
GEORGIA,MACON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
GEORGIA,MERIWETHER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
GEORGIA,MERIWETHER,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
GEORGIA,SPALDING,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
GEORGIA,SPALDING,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
GEORGIA,TAYLOR,INVENTORY OF MILK COWS: (50 TO 99 HEAD),3
GEORGIA,TROUP,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
GEORGIA,TROUP,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
GEORGIA,TROUP,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
HAWAII,HAWAII,INVENTORY OF MILK COWS: (1 TO 9 HEAD),13
HAWAII,HAWAII,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
HAWAII,HAWAII,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
HAWAII,HAWAII,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
HAWAII,KAUAI,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
HAWAII,MAUI & KALAWAO,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
IDAHO,BANNOCK,INVENTORY OF MILK COWS: (1 TO 9 HEAD),17
IDAHO,BEAR LAKE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
IDAHO,BEAR LAKE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),4
IDAHO,BEAR LAKE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),5
IDAHO,BINGHAM,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
